Area,Construction,Room,Warehouse,Parking,Elevator,Address,Price
285,1400,4,True,True,True,۱ ساعت پیش در تهران، پاسداران,۴۸٬۴۵۰٬۰۰۰٬۰۰۰ تومان
250,1401,4,True,True,True,۱ ساعت پیش در تهران، پاسداران,۵۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
65,1390,1,True,True,True,۱ ساعت پیش در تهران، خلیج فارس,۲٬۹۱۰٬۰۰۰٬۰۰۰ تومان
65,1390,1,False,True,True,۱ ساعت پیش در تهران، پونک، خیابان پیامبر مرکزی (ب. ستاری),۵٬۶۵۰٬۰۰۰٬۰۰۰ تومان
130,1388,2,True,True,True,۱ ساعت پیش در تهران، سعادت‌آباد,۱۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان
104,1393,2,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد جنوبی,۱۰٬۷۰۰٬۰۰۰٬۰۰۰ تومان
54,1380,1,False,False,False,۱ ساعت پیش در تهران، شهران شمالی,۳٬۹۰۰٬۰۰۰٬۰۰۰ تومان
71,1380,2,False,True,True,۱ ساعت پیش در تهران، پونک,۴٬۹۰۰٬۰۰۰٬۰۰۰ تومان
185,1400,3,True,True,True,۱ ساعت پیش در تهران، ظفر,۲۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
130,1392,3,True,True,True,۱ ساعت پیش در تهران، شادمهر,۱۱٬۱۰۰٬۰۰۰٬۰۰۰ تومان
82,1392,2,True,True,True,۱ ساعت پیش در تهران، نارمک جنوبی,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان
160,1382,3,False,True,True,۱ ساعت پیش در تهران، شهرک غرب,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
180,1401,3,True,True,True,۱ ساعت پیش در تهران، تهرانپارس غربی,۲۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
70,1385,2,True,True,True,۱ ساعت پیش در تهران، سازمان برنامه، بزرگراه ستاری (بلوار آیت الله کاشانی),۵٬۹۰۰٬۰۰۰٬۰۰۰ تومان
58,1382,1,False,False,True,۱ ساعت پیش در تهران، شکوفه,۳٬۱۶۰٬۰۰۰٬۰۰۰ تومان
121,1401,2,True,True,True,۱ ساعت پیش در تهران، دریاچه شهدای خلیج فارس,۲٬۸۲۰٬۰۰۰٬۰۰۰ تومان
114,1382,2,False,True,True,۱ ساعت پیش در تهران، شهرک نفت (منطقه ۵),۱۰٬۲۰۰٬۰۰۰٬۰۰۰ تومان
125,1401,3,True,True,True,۱ ساعت پیش در تهران، سعادت‌آباد,۲۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
102,1401,2,True,True,True,۱ ساعت پیش در تهران، هروی,۱۰٬۳۰۰٬۰۰۰٬۰۰۰ تومان
130,1401,2,True,True,True,۱ ساعت پیش در تهران، پاسداران,۱۴٬۳۰۰٬۰۰۰٬۰۰۰ تومان
56,1401,1,True,True,True,۱ ساعت پیش در تهران، پونک,۷٬۸۴۰٬۰۰۰٬۰۰۰ تومان
78,1400,2,True,True,True,۱ ساعت پیش در تهران، اقدسیه، خیابان لنگری (خ. اقدسیه),۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
92,1401,2,True,True,True,۱ ساعت پیش در تهران، شهر زیبا,۱۰٬۳۱۰٬۰۰۰٬۰۰۰ تومان
153,1401,3,True,True,True,۱ ساعت پیش در تهران، هوانیروز,۱۲٬۵۴۶٬۰۰۰٬۰۰۰ تومان
135,1401,3,True,True,True,۱ ساعت پیش در تهران، طرشت,۱۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان
120,1396,2,True,True,True,۱ ساعت پیش در تهران، شمس‌آباد,۸٬۶۵۰٬۰۰۰٬۰۰۰ تومان
60,1387,1,True,True,True,۱ ساعت پیش در تهران، پونک، بلوار سردار جنگل (بلوار مخبری),۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
82,1380,2,False,False,True,۱ ساعت پیش در تهران، شهرک راه‌آهن,۴٬۹۰۰٬۰۰۰٬۰۰۰ تومان
100,1396,2,True,True,True,۱ ساعت پیش در تهران، امیرآباد,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان
115,1399,2,True,True,True,۱ ساعت پیش در تهران، منصوریه (پل سیمان),۵٬۴۰۵٬۰۰۰٬۰۰۰ تومان
175,1394,3,True,True,True,۱ ساعت پیش در تهران، مرزداران,۲۱٬۱۲۰٬۰۰۰٬۰۰۰ تومان
215,1398,3,True,True,True,۱ ساعت پیش در تهران، ولنجک,۶۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
240,1384,3,True,True,True,۱ ساعت پیش در تهران، الهیه,۳۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
105,1395,2,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد مرکزی,۸٬۴۰۰٬۰۰۰٬۰۰۰ تومان
75,1387,2,False,True,True,۱ ساعت پیش در تهران، توحید,۵٬۷۹۹٬۰۰۰٬۰۰۰ تومان
116,1383,3,False,True,True,۱ ساعت پیش در تهران، سعادت‌آباد,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
100,1386,3,True,True,True,۱ ساعت پیش در تهران، تهرانپارس غربی,۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان
171,1399,3,True,True,True,۱ ساعت پیش در تهران، سعادت‌آباد,۴۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان
100,1396,3,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد مرکزی,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان
100,1401,2,True,True,True,۱ ساعت پیش در تهران، قیطریه,۱۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان
120,1401,2,True,True,True,۱ ساعت پیش در تهران، اندیشه (شهر زیبا),۳٬۷۳۰٬۰۰۰٬۰۰۰ تومان
190,1399,3,True,True,True,۱ ساعت پیش در تهران، امامزاده قاسم,۳۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان
76,1393,2,True,True,False,۱ ساعت پیش در تهران، دیلمان,۳٬۸۰۰٬۰۰۰٬۰۰۰ تومان
114,1401,2,True,True,True,۱ ساعت پیش در تهران، یوسف‌آباد,۱۲٬۹۵۰٬۰۰۰٬۰۰۰ تومان
140,1387,2,True,True,True,۱ ساعت پیش در تهران، نیاوران، سه راه یاسر,۱۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
185,1401,3,True,True,True,۱ ساعت پیش در تهران، اباذر,۲۱٬۲۷۵٬۰۰۰٬۰۰۰ تومان
113,1382,2,True,True,True,۱ ساعت پیش در تهران، شهران جنوبی,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان
288,1400,4,True,True,True,۱ ساعت پیش در تهران، زعفرانیه,۶۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
190,1389,3,True,True,True,۱ ساعت پیش در تهران، ولنجک,۲۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان
95,1371,2,False,True,True,۱ ساعت پیش در تهران، یوسف‌آباد,۶٬۹۵۰٬۰۰۰٬۰۰۰ تومان
205,1380,4,False,True,False,۱ ساعت پیش در تهران، افسریه,۱۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
126,1400,2,True,True,True,۱ ساعت پیش در تهران، جردن,۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
173,1401,3,True,True,True,۱ ساعت پیش در تهران، هروی,۲۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان
120,1371,3,False,True,True,۱ ساعت پیش در تهران، قیطریه، خیابان ظرافتی (خ. سلیمی جهرمی),۲۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
137,1385,2,True,True,True,۱ ساعت پیش در تهران، سعادت‌آباد,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
80,1386,2,True,True,True,۱ ساعت پیش در تهران، پونک، خیابان عدل جنوبی (ب. همت),۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
290,1390,3,True,True,True,۱ ساعت پیش در تهران، محمودیه,۴۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
69,1390,2,True,True,True,۱ ساعت پیش در تهران، باغ فیض,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان
130,1375,2,False,False,False,۱ ساعت پیش در تهران، الهیه,۲۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
190,1401,3,True,True,True,۱ ساعت پیش در تهران، مرزداران,۲۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
90,1391,2,True,True,True,۱ ساعت پیش در تهران، شهر زیبا,۶٬۳۸۰٬۰۰۰٬۰۰۰ تومان
136,1380,2,False,False,True,۱ ساعت پیش در تهران، گلاب دره,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
110,1397,2,True,True,True,۱ ساعت پیش در تهران، پونک,۱۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
119,1401,3,True,True,True,۱ ساعت پیش در تهران، سازمان برنامه,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
50,1386,1,True,False,True,۱ ساعت پیش در تهران، آذربایجان,۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان
110,1393,2,True,True,True,۱ ساعت پیش در تهران، شهران شمالی,۷٬۸۸۰٬۰۰۰٬۰۰۰ تومان
78,1399,2,True,True,True,۱ ساعت پیش در تهران، سازمان برنامه,۸٬۳۰۰٬۰۰۰٬۰۰۰ تومان
67,1384,2,True,True,True,۱ ساعت پیش در تهران، المهدی,۶٬۲۵۰٬۰۰۰٬۰۰۰ تومان
65,1382,2,False,True,True,۱ ساعت پیش در تهران، جنت‌آباد مرکزی,۵٬۸۰۰٬۰۰۰٬۰۰۰ تومان
166,1381,3,False,True,False,۱ ساعت پیش در تهران، یوسف‌آباد,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
110,1398,3,True,True,True,۱ ساعت پیش در تهران، پونک,۱۱٬۱۰۰٬۰۰۰٬۰۰۰ تومان
160,1400,3,True,True,True,۱ ساعت پیش در تهران، دروس، خیابان پاسداران,۲۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
195,1385,3,True,True,True,۱ ساعت پیش در تهران، دروس، خیابان پاسداران,۲۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
220,1382,4,True,True,True,۱ ساعت پیش در تهران، جلفا,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
125,1393,2,True,True,True,۱ ساعت پیش در تهران، پاسداران,۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
180,1400,3,True,True,True,۱ ساعت پیش در تهران، دروس,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
165,1401,3,True,True,True,۱ ساعت پیش در تهران، میرداماد,۲۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان
133,1387,3,False,True,True,۱ ساعت پیش در تهران، پونک,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
68,1401,1,True,True,True,۱ ساعت پیش در تهران، تهران‌سر,۴٬۴۲۰٬۰۰۰٬۰۰۰ تومان
40,1391,1,False,False,True,۱ ساعت پیش در تهران، کرمان,۲٬۴۴۰٬۰۰۰٬۰۰۰ تومان
103,1401,3,True,True,True,۱ ساعت پیش در تهران، تهران‌ویلا,۱۲٬۳۶۰٬۰۰۰٬۰۰۰ تومان
78,1385,2,True,True,True,۱ ساعت پیش در تهران، شهران جنوبی,۴٬۹۰۰٬۰۰۰٬۰۰۰ تومان
45,1388,1,False,False,True,۱ ساعت پیش در تهران، تهران‌سر,۲٬۷۴۰٬۰۰۰٬۰۰۰ تومان
112,1401,2,True,True,False,۱ ساعت پیش در تهران، عباس‌آباد، خیابان مفتح شمالی (ب. مدرس),۹٬۱۵۰٬۰۰۰٬۰۰۰ تومان
96,1381,2,True,False,True,۱ ساعت پیش در تهران، تهرانپارس غربی,۷٬۲۵۰٬۰۰۰٬۰۰۰ تومان
75,1382,2,False,True,True,۱ ساعت پیش در تهران، کوی فردوس,۶٬۰۵۰٬۰۰۰٬۰۰۰ تومان
147,1391,3,True,True,True,۱ ساعت پیش در تهران، مرزداران,۱۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان
118,1401,2,True,True,True,۱ ساعت پیش در تهران، یوسف‌آباد,۱۲٬۲۸۰٬۰۰۰٬۰۰۰ تومان
95,1398,2,True,True,True,۱ ساعت پیش در تهران، اختیاریه، خیابان سنجابی (خیابان دیباجی جنوبی),۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
75,1396,2,True,True,True,۱ ساعت پیش در تهران، دزاشیب,۱۰٬۲۰۰٬۰۰۰٬۰۰۰ تومان
50,1383,1,False,False,True,۱ ساعت پیش در تهران، سعادت‌آباد,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
146,1401,3,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد شمالی,۱۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان
145,1401,3,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد شمالی,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
270,1385,3,True,True,True,۱ ساعت پیش در تهران، محمودیه,۳۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
125,1401,3,True,True,True,۱ ساعت پیش در تهران، ظفر,۱۳٬۲۵۰٬۰۰۰٬۰۰۰ تومان
106,1401,2,True,True,True,۱ ساعت پیش در تهران، حکیمیه,۸٬۱۶۹٬۰۰۰٬۰۰۰ تومان
95,1381,2,True,True,True,۱ ساعت پیش در تهران، مرزداران,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
130,1393,2,True,True,True,۱ ساعت پیش در تهران، دریاچه شهدای خلیج فارس,۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان
63,1396,2,True,True,True,۱ ساعت پیش در تهران، استاد معین,۴٬۶۰۰٬۰۰۰٬۰۰۰ تومان
80,1399,2,True,True,True,۱ ساعت پیش در تهران، اقدسیه,توافقی
67,1374,1,True,False,True,۱ ساعت پیش در تهران، ستارخان,۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان
55,1383,1,False,True,True,۱ ساعت پیش در تهران، شارق شرقی,۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان
60,1383,1,False,True,True,۱ ساعت پیش در تهران، شهران جنوبی,۴٬۷۰۰٬۰۰۰٬۰۰۰ تومان
86,1399,2,True,False,False,۱ ساعت پیش در تهران، اندیشه (شهر زیبا),۱٬۷۴۰٬۰۰۰٬۰۰۰ تومان
80,1401,2,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد شمالی,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
136,1397,3,True,True,False,۱ ساعت پیش در تهران، افسریه,۶٬۰۸۰٬۰۰۰٬۰۰۰ تومان
101,1388,2,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد جنوبی,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان
108,1401,2,True,True,False,۱ ساعت پیش در تهران، استاد معین، خیابان لعل آخر (خ. آزادی),۸٬۳۵۰٬۰۰۰٬۰۰۰ تومان
46,1381,1,False,False,True,۱ ساعت پیش در تهران، سلسبیل، خیابان امیرقلی (خ. خوش جنوبی),۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
61,1383,2,False,True,True,۱ ساعت پیش در تهران، تهرانپارس غربی,۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان
104,1395,2,True,True,True,۱ ساعت پیش در تهران، پونک,۱۰٬۳۰۰٬۰۰۰٬۰۰۰ تومان
100,1401,2,True,True,True,۱ ساعت پیش در تهران، چیتگر,۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان
42,1386,1,False,False,True,۱ ساعت پیش در تهران، جی,۲٬۲۵۰٬۰۰۰٬۰۰۰ تومان
153,1401,2,True,True,True,۱ ساعت پیش در تهران، دریاچه شهدای خلیج فارس,۸٬۲۶۲٬۰۰۰٬۰۰۰ تومان
230,1400,4,True,True,True,۱ ساعت پیش در تهران، سعادت‌آباد,۶۷٬۸۵۰٬۰۰۰٬۰۰۰ تومان
73,1385,2,False,True,True,۱ ساعت پیش در تهران، شهران شمالی,۵٬۱۰۰٬۰۰۰٬۰۰۰ تومان
84,1399,2,True,True,False,۱ ساعت پیش در تهران، ستارخان,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
115,1381,2,False,False,True,۱ ساعت پیش در تهران، کرمان,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان
85,1401,2,True,True,True,دقایقی پیش در تهران، هاشم‌آباد,۲٬۰۴۰٬۰۰۰٬۰۰۰ تومان
255,1388,4,True,True,True,۱ ساعت پیش در تهران، اقدسیه,۴۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
81,1396,2,False,True,True,۱ ساعت پیش در تهران، اندیشه (شهر زیبا),۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان
60,1383,1,True,True,True,۱ ساعت پیش در تهران، ابوذر (منطقه ۱۵),۴٬۱۰۰٬۰۰۰٬۰۰۰ تومان
80,1389,2,True,False,True,۱ ساعت پیش در تهران، جنت‌آباد مرکزی، بلوار جنت آباد مرکزی (بزرگراه همت),۷٬۶۰۰٬۰۰۰٬۰۰۰ تومان
95,1390,2,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد مرکزی، بلوار جنت آباد مرکزی (بزرگراه همت),۹٬۰۲۵٬۰۰۰٬۰۰۰ تومان
122,1401,2,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد مرکزی,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
133,1383,3,False,True,True,۱ ساعت پیش در تهران، پونک,۱۲٬۶۵۰٬۰۰۰٬۰۰۰ تومان
108,1399,2,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد مرکزی,۱۰٬۷۰۰٬۰۰۰٬۰۰۰ تومان
147,1390,3,True,True,True,۱ ساعت پیش در تهران، المهدی,۱۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان
76,1396,2,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد مرکزی,۸٬۸۰۰٬۰۰۰٬۰۰۰ تومان
129,1401,3,True,True,True,۱ ساعت پیش در تهران، ستارخان,۱۲٬۹۰۰٬۰۰۰٬۰۰۰ تومان
120,1380,3,False,False,True,۱ ساعت پیش در تهران، جنت‌آباد مرکزی,۷٬۲۰۰٬۰۰۰٬۰۰۰ تومان
97,1400,3,True,True,False,۱ ساعت پیش در تهران، شهرک فردوس,۵٬۳۰۰٬۰۰۰٬۰۰۰ تومان
80,1384,2,False,True,True,۱ ساعت پیش در تهران، شهرک راه‌آهن,۵٬۴۰۰٬۰۰۰٬۰۰۰ تومان
210,1397,3,True,True,True,۱ ساعت پیش در تهران، اقدسیه,۴۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان
109,1392,2,True,True,True,۱ ساعت پیش در تهران، شهر زیبا,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان
126,1391,3,True,True,True,۱ ساعت پیش در تهران، کوی فردوس، کوچه گندمکار (خ. علی حسینی),۱۲٬۹۰۰٬۰۰۰٬۰۰۰ تومان
110,1400,3,True,True,True,۱ ساعت پیش در تهران، دیلمان,۲٬۸۶۰٬۰۰۰٬۰۰۰ تومان
40,1382,1,False,False,True,۱ ساعت پیش در تهران، نواب، خیابان محبوب مجاز (کنارگذر نواب),۲٬۳۵۰٬۰۰۰٬۰۰۰ تومان
78,1395,2,True,True,True,۱ ساعت پیش در تهران، مرزداران,۸٬۱۰۰٬۰۰۰٬۰۰۰ تومان
71,1388,2,True,True,True,۱ ساعت پیش در تهران، مرزداران,۸٬۳۰۰٬۰۰۰٬۰۰۰ تومان
82,1401,2,True,True,True,۱ ساعت پیش در تهران، مرزداران,۱۰٬۶۵۰٬۰۰۰٬۰۰۰ تومان
135,1401,3,True,True,True,۱ ساعت پیش در تهران، جنت‌آباد شمالی,۱۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان
69,1377,2,False,False,True,۱ ساعت پیش در تهران، جیحون,۲٬۹۸۰٬۰۰۰٬۰۰۰ تومان
340,1389,3,True,True,True,۱ ساعت پیش در تهران، زعفرانیه,۴۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
150,1400,3,True,True,True,۱ ساعت پیش در تهران، شهر زیبا,۱۴٬۶۵۰٬۰۰۰٬۰۰۰ تومان
152,1401,3,True,True,True,۱ ساعت پیش در تهران، شهرک محلاتی,۱۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
75,1401,2,True,True,True,۱ ساعت پیش در تهران، مرزداران,۱۰٬۲۰۰٬۰۰۰٬۰۰۰ تومان
54,1390,1,True,False,True,۱ ساعت پیش در تهران، نواب، خیابان محبوب مجاز (کنارگذر نواب),۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان
87,1400,2,True,True,True,۱ ساعت پیش در تهران، یوسف‌آباد، خیابان مهرام,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
200,1392,3,True,True,True,۱ ساعت پیش در تهران، فرمانیه,۳۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
79,1382,2,False,True,False,۱ ساعت پیش در تهران، سازمان برنامه,۶٬۳۰۰٬۰۰۰٬۰۰۰ تومان
138,1388,3,True,True,True,۱ ساعت پیش در تهران، شهرک غرب,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
49,1385,1,False,True,True,۱ ساعت پیش در تهران، سلیمانی,۲٬۳۵۰٬۰۰۰٬۰۰۰ تومان
56,1387,1,True,True,True,۱ ساعت پیش در تهران، کوی فردوس,۵٬۷۵۰٬۰۰۰٬۰۰۰ تومان
75,1383,2,False,True,False,۱ ساعت پیش در تهران، شهر زیبا,۵٬۴۹۰٬۰۰۰٬۰۰۰ تومان
105,1395,2,True,True,True,۱ ساعت پیش در تهران، سازمان برنامه,۱۰٬۳۰۰٬۰۰۰٬۰۰۰ تومان
86,1388,2,False,True,True,۱ ساعت پیش در تهران، جیحون,۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان
66,1372,1,False,True,True,۱ ساعت پیش در تهران، نارمک,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
60,1385,2,False,True,True,۱ ساعت پیش در تهران، جیحون,۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان
85,1398,2,True,True,False,۱ ساعت پیش در تهران، وردآورد,۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان
109,1389,3,False,True,True,۱ ساعت پیش در تهران، پونک، خیابان سردار جنگل شمال,۱۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
